Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,359.53,359.71,358.16,358.56,0
2024-04-15 03:50:00+00:00,358.56,358.94,356.83,357.02,0
2024-04-15 03:55:00+00:00,357.02,357.4,355.79,356.05,0
2024-04-15 04:00:00+00:00,356.05,357.19,356.01,357.03,0
2024-04-15 04:05:00+00:00,357.03,358.65,356.45,358.58,0
2024-04-15 04:10:00+00:00,358.58,359.87,358.4,359.57,0
2024-04-15 04:15:00+00:00,359.57,361.23,359.12,361.15,0
2024-04-15 04:20:00+00:00,361.15,361.32,360.67,361.13,0
2024-04-15 04:25:00+00:00,361.13,361.61,360.66,361.13,0
2024-04-15 04:30:00+00:00,361.13,361.18,360.3,361.0,0
2024-04-15 04:35:00+00:00,361.0,361.08,360.73,361.02,0
2024-04-15 04:40:00+00:00,361.02,361.45,360.95,360.99,0
2024-04-15 04:45:00+00:00,360.99,361.6,360.93,361.26,15807
2024-04-15 04:50:00+00:00,361.26,361.78,361.13,361.57,26936
2024-04-15 04:55:00+00:00,361.57,362.36,361.53,361.87,31980
2024-04-15 05:00:00+00:00,361.87,362.15,361.1,361.62,20105
2024-04-15 05:05:00+00:00,361.62,362.12,360.86,361.28,29843
2024-04-15 05:10:00+00:00,361.28,362.06,360.41,360.72,30283
2024-04-15 05:15:00+00:00,360.72,360.85,359.86,360.8,16819
2024-04-15 05:20:00+00:00,360.8,360.8,360.39,360.69,28004
2024-04-15 05:25:00+00:00,360.69,361.17,360.61,360.83,29731
2024-04-15 05:30:00+00:00,360.83,361.05,360.23,360.95,24502
2024-04-15 05:35:00+00:00,360.95,361.56,360.48,361.06,31868
2024-04-15 05:40:00+00:00,361.06,361.26,360.85,361.06,15701
2024-04-15 05:45:00+00:00,361.08,361.35,360.69,360.94,84907
2024-04-15 05:50:00+00:00,360.94,360.96,360.64,360.77,84112
2024-04-15 05:55:00+00:00,360.77,361.0,360.26,360.63,43693
2024-04-15 06:00:00+00:00,360.63,360.8,360.39,360.79,53786
2024-04-15 06:05:00+00:00,360.79,361.48,360.58,361.05,90587
2024-04-15 06:10:00+00:00,361.05,361.6,361.02,361.21,89151
2024-04-15 06:15:00+00:00,361.21,361.47,360.42,361.47,47929
2024-04-15 06:20:00+00:00,361.47,361.73,361.07,361.36,45483
2024-04-15 06:25:00+00:00,361.36,361.41,361.11,361.29,49818
2024-04-15 06:30:00+00:00,361.29,361.9,360.83,361.17,40113
2024-04-15 06:35:00+00:00,361.17,361.29,360.79,361.09,93867
2024-04-15 06:40:00+00:00,361.09,361.46,360.76,361.08,67343
2024-04-15 06:45:00+00:00,361.07,361.35,360.5,360.59,21346
2024-04-15 06:50:00+00:00,360.59,360.67,359.45,359.95,43562
2024-04-15 06:55:00+00:00,359.95,360.5,359.43,359.48,30458
2024-04-15 07:00:00+00:00,359.48,360.44,359.11,359.81,27342
2024-04-15 07:05:00+00:00,359.81,360.96,359.51,360.3,36773
2024-04-15 07:10:00+00:00,360.3,360.83,360.18,360.62,21639
2024-04-15 07:15:00+00:00,360.62,362.09,359.71,361.15,30769
2024-04-15 07:20:00+00:00,361.15,361.32,360.64,360.65,38021
2024-04-15 07:25:00+00:00,360.65,360.75,359.51,360.3,21108
2024-04-15 07:30:00+00:00,360.3,360.34,359.31,359.83,23014
2024-04-15 07:35:00+00:00,359.83,360.11,359.28,359.48,32577
2024-04-15 07:40:00+00:00,359.48,359.5,359.41,359.5,22967
2024-04-15 07:45:00+00:00,359.49,359.57,358.76,359.01,38080
2024-04-15 07:50:00+00:00,359.01,359.13,358.3,358.34,32713
2024-04-15 07:55:00+00:00,358.34,358.77,357.7,357.88,35904
2024-04-15 08:00:00+00:00,357.88,358.84,357.53,358.27,19846
2024-04-15 08:05:00+00:00,358.27,359.09,357.78,358.8,15293
2024-04-15 08:10:00+00:00,358.8,359.24,358.76,359.18,27227
2024-04-15 08:15:00+00:00,359.18,360.14,358.49,359.72,35140
2024-04-15 08:20:00+00:00,359.72,359.75,359.5,359.61,15206
2024-04-15 08:25:00+00:00,359.61,359.77,359.39,359.55,38145
2024-04-15 08:30:00+00:00,359.55,359.64,359.3,359.48,30107
