Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,22354.9,22361.6,22315.06,22329.92,0
2024-04-15 03:50:00+00:00,22329.92,22331.19,22235.13,22291.73,0
2024-04-15 03:55:00+00:00,22291.73,22321.97,22262.48,22265.03,0
2024-04-15 04:00:00+00:00,22265.03,22286.66,22226.33,22285.3,0
2024-04-15 04:05:00+00:00,22285.3,22334.66,22282.69,22321.21,0
2024-04-15 04:10:00+00:00,22321.21,22346.8,22283.92,22341.9,0
2024-04-15 04:15:00+00:00,22341.9,22401.02,22309.25,22375.85,0
2024-04-15 04:20:00+00:00,22375.85,22378.75,22352.73,22373.63,0
2024-04-15 04:25:00+00:00,22373.63,22384.61,22358.93,22368.11,0
2024-04-15 04:30:00+00:00,22368.11,22390.01,22332.83,22363.38,0
2024-04-15 04:35:00+00:00,22363.38,22399.26,22353.55,22358.85,0
2024-04-15 04:40:00+00:00,22358.85,22369.37,22332.55,22360.3,0
2024-04-15 04:45:00+00:00,22360.2,22427.9,22358.13,22380.45,0
2024-04-15 04:50:00+00:00,22380.45,22430.93,22362.25,22407.02,0
2024-04-15 04:55:00+00:00,22407.02,22448.04,22381.91,22427.33,0
2024-04-15 05:00:00+00:00,22427.33,22434.72,22386.52,22410.29,0
2024-04-15 05:05:00+00:00,22410.29,22432.13,22374.97,22384.76,0
2024-04-15 05:10:00+00:00,22384.76,22387.83,22341.02,22347.14,0
2024-04-15 05:15:00+00:00,22347.14,22357.45,22333.65,22349.78,0
2024-04-15 05:20:00+00:00,22349.78,22354.77,22335.06,22346.23,0
2024-04-15 05:25:00+00:00,22346.23,22359.53,22327.77,22352.27,0
2024-04-15 05:30:00+00:00,22352.27,22381.4,22305.68,22356.99,0
2024-04-15 05:35:00+00:00,22356.99,22382.8,22334.08,22362.59,0
2024-04-15 05:40:00+00:00,22362.59,22364.22,22326.2,22361.9,0
2024-04-15 05:45:00+00:00,22361.49,22392.95,22312.38,22358.98,0
2024-04-15 05:50:00+00:00,22358.98,22360.07,22343.35,22357.88,0
2024-04-15 05:55:00+00:00,22357.88,22371.39,22319.55,22355.88,0
2024-04-15 06:00:00+00:00,22355.88,22377.97,22355.53,22364.4,0
2024-04-15 06:05:00+00:00,22364.4,22399.88,22351.17,22376.93,0
2024-04-15 06:10:00+00:00,22376.93,22387.76,22368.85,22386.2,0
2024-04-15 06:15:00+00:00,22386.2,22402.03,22354.84,22399.81,0
2024-04-15 06:20:00+00:00,22399.81,22417.24,22395.12,22399.77,0
2024-04-15 06:25:00+00:00,22399.77,22414.31,22388.75,22399.11,0
2024-04-15 06:30:00+00:00,22399.11,22412.62,22387.43,22398.56,0
2024-04-15 06:35:00+00:00,22398.56,22421.98,22377.9,22398.27,0
2024-04-15 06:40:00+00:00,22398.27,22431.64,22369.01,22398.85,0
2024-04-15 06:45:00+00:00,22398.84,22401.12,22356.56,22375.98,0
2024-04-15 06:50:00+00:00,22375.98,22400.44,22343.95,22344.3,0
2024-04-15 06:55:00+00:00,22344.3,22352.37,22298.11,22322.2,0
2024-04-15 07:00:00+00:00,22322.2,22342.1,22316.59,22337.91,0
2024-04-15 07:05:00+00:00,22337.91,22372.37,22324.59,22362.51,0
2024-04-15 07:10:00+00:00,22362.51,22381.91,22347.73,22378.92,0
2024-04-15 07:15:00+00:00,22378.92,22428.06,22346.44,22404.41,0
