Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,1104.23,1104.33,1098.04,1099.04,0
2024-04-15 03:50:00+00:00,1099.04,1099.36,1091.04,1092.46,0
2024-04-15 03:55:00+00:00,1092.46,1095.26,1086.85,1086.92,0
2024-04-15 04:00:00+00:00,1086.92,1090.79,1086.55,1090.46,0
2024-04-15 04:05:00+00:00,1090.46,1097.15,1089.87,1095.81,0
2024-04-15 04:10:00+00:00,1095.81,1100.06,1095.33,1099.21,0
2024-04-15 04:15:00+00:00,1099.21,1104.55,1099.13,1104.45,0
2024-04-15 04:20:00+00:00,1104.45,1104.55,1099.33,1099.41,0
2024-04-15 04:25:00+00:00,1099.41,1099.44,1094.93,1095.98,0
2024-04-15 04:30:00+00:00,1095.98,1097.56,1090.48,1090.9,0
2024-04-15 04:35:00+00:00,1090.9,1091.37,1086.8,1087.31,0
2024-04-15 04:40:00+00:00,1087.31,1088.5,1086.21,1087.4,0
2024-04-15 04:45:00+00:00,1087.24,1089.22,1085.77,1086.71,168170
2024-04-15 04:50:00+00:00,1086.71,1089.71,1084.86,1085.85,191435
2024-04-15 04:55:00+00:00,1085.85,1086.25,1084.74,1085.25,201587
2024-04-15 05:00:00+00:00,1085.25,1086.89,1084.31,1086.04,186677
2024-04-15 05:05:00+00:00,1086.04,1088.38,1085.94,1087.31,152938
2024-04-15 05:10:00+00:00,1087.31,1088.8,1085.8,1088.1,95305
2024-04-15 05:15:00+00:00,1088.1,1090.79,1086.84,1089.43,152299
2024-04-15 05:20:00+00:00,1089.43,1090.76,1087.49,1089.06,132858
2024-04-15 05:25:00+00:00,1089.06,1090.73,1087.89,1088.78,108746
2024-04-15 05:30:00+00:00,1088.78,1088.86,1087.85,1088.39,155887
2024-04-15 05:35:00+00:00,1088.39,1088.61,1087.6,1088.12,146155
2024-04-15 05:40:00+00:00,1088.12,1088.52,1086.79,1088.1,124788
2024-04-15 05:45:00+00:00,1088.14,1088.47,1084.75,1086.4,58409
2024-04-15 05:50:00+00:00,1086.4,1086.77,1083.52,1083.98,40794
2024-04-15 05:55:00+00:00,1083.98,1085.71,1082.03,1082.23,54434
2024-04-15 06:00:00+00:00,1082.23,1084.02,1080.94,1083.49,64257
2024-04-15 06:05:00+00:00,1083.49,1085.38,1083.12,1085.24,54479
2024-04-15 06:10:00+00:00,1085.24,1086.76,1084.09,1086.55,33588
2024-04-15 06:15:00+00:00,1086.55,1090.71,1084.43,1088.34,51860
2024-04-15 06:20:00+00:00,1088.34,1089.59,1085.86,1087.13,86921
2024-04-15 06:25:00+00:00,1087.13,1087.72,1085.47,1086.3,79401
2024-04-15 06:30:00+00:00,1086.3,1086.89,1083.58,1085.08,40869
2024-04-15 06:35:00+00:00,1085.08,1085.51,1084.02,1084.21,59311
2024-04-15 06:40:00+00:00,1084.21,1085.08,1083.38,1084.25,43965
2024-04-15 06:45:00+00:00,1084.24,1086.57,1082.16,1083.46,47349
2024-04-15 06:50:00+00:00,1083.46,1084.67,1082.11,1082.38,56722
2024-04-15 06:55:00+00:00,1082.38,1083.1,1081.24,1081.64,41251
2024-04-15 07:00:00+00:00,1081.64,1082.5,1081.51,1082.13,58120
2024-04-15 07:05:00+00:00,1082.13,1084.3,1081.85,1083.01,54197
2024-04-15 07:10:00+00:00,1083.01,1084.16,1082.1,1083.49,58404
2024-04-15 07:15:00+00:00,1083.49,1084.67,1083.49,1084.34,45869
2024-04-15 07:20:00+00:00,1084.34,1084.54,1081.95,1083.94,33496
2024-04-15 07:25:00+00:00,1083.94,1084.8,1082.99,1083.68,29143
2024-04-15 07:30:00+00:00,1083.68,1084.52,1081.84,1083.27,59030
2024-04-15 07:35:00+00:00,1083.27,1083.35,1082.5,1083.0,33307
2024-04-15 07:40:00+00:00,1083.0,1085.44,1081.8,1083.0,43316
2024-04-15 07:45:00+00:00,1082.99,1083.84,1082.22,1083.53,62345
2024-04-15 07:50:00+00:00,1083.53,1085.38,1082.46,1084.25,74453
2024-04-15 07:55:00+00:00,1084.25,1084.92,1082.64,1084.81,42010
2024-04-15 08:00:00+00:00,1084.81,1086.34,1083.6,1084.25,79515
2024-04-15 08:05:00+00:00,1084.25,1084.85,1083.27,1083.42,65976
2024-04-15 08:10:00+00:00,1083.42,1083.56,1081.65,1082.1,44351
2024-04-15 08:15:00+00:00,1082.1,1083.54,1080.65,1082.22,82419
2024-04-15 08:20:00+00:00,1082.22,1082.91,1080.9,1082.09,55422
2024-04-15 08:25:00+00:00,1082.09,1083.67,1081.83,1082.29,64744
2024-04-15 08:30:00+00:00,1082.29,1084.34,1082.23,1082.44,67136
2024-04-15 08:35:00+00:00,1082.44,1083.7,1081.06,1082.68,32469
2024-04-15 08:40:00+00:00,1082.68,1084.64,1082.03,1082.65,95099
2024-04-15 08:45:00+00:00,1082.71,1084.27,1080.53,1080.88,178322
2024-04-15 08:50:00+00:00,1080.88,1081.71,1077.49,1078.46,385492
2024-04-15 08:55:00+00:00,1078.46,1079.83,1076.32,1076.84,316365
2024-04-15 09:00:00+00:00,1076.84,1079.3,1076.53,1078.14,274098
2024-04-15 09:05:00+00:00,1078.14,1080.87,1077.72,1080.05,369267
2024-04-15 09:10:00+00:00,1080.05,1081.76,1078.97,1081.49,219875
2024-04-15 09:15:00+00:00,1081.49,1084.17,1081.29,1083.58,244154
2024-04-15 09:20:00+00:00,1083.58,1084.75,1080.82,1082.01,357605
2024-04-15 09:25:00+00:00,1082.01,1082.06,1080.46,1080.9,148314
