Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,1233.46,1237.1,1232.63,1235.43,0
2024-04-15 03:50:00+00:00,1235.43,1238.77,1234.69,1238.02,0
2024-04-15 03:55:00+00:00,1238.02,1240.91,1235.56,1240.33,0
2024-04-15 04:00:00+00:00,1240.33,1240.98,1236.06,1237.1,0
2024-04-15 04:05:00+00:00,1237.1,1237.49,1229.67,1232.26,0
2024-04-15 04:10:00+00:00,1232.26,1233.66,1222.88,1224.58,0
2024-04-15 04:15:00+00:00,1224.58,1227.92,1223.92,1225.05,0
2024-04-15 04:20:00+00:00,1225.05,1225.08,1222.25,1224.11,0
2024-04-15 04:25:00+00:00,1224.11,1225.25,1223.69,1225.12,0
2024-04-15 04:30:00+00:00,1225.12,1226.84,1224.56,1226.36,0
2024-04-15 04:35:00+00:00,1226.36,1229.55,1225.82,1227.15,0
2024-04-15 04:40:00+00:00,1227.15,1228.02,1225.05,1227.15,0
2024-04-15 04:45:00+00:00,1227.13,1228.01,1225.77,1227.78,24783
2024-04-15 04:50:00+00:00,1227.78,1228.72,1226.55,1228.52,23912
2024-04-15 04:55:00+00:00,1228.52,1230.03,1227.75,1229.25,9705
2024-04-15 05:00:00+00:00,1229.25,1229.52,1224.79,1226.58,23106
2024-04-15 05:05:00+00:00,1226.58,1227.4,1221.64,1222.13,18404
2024-04-15 05:10:00+00:00,1222.13,1222.38,1214.76,1215.65,13261
2024-04-15 05:15:00+00:00,1215.65,1218.68,1214.66,1216.21,16883
2024-04-15 05:20:00+00:00,1216.21,1216.69,1215.14,1215.4,16461
2024-04-15 05:25:00+00:00,1215.4,1217.5,1214.62,1216.46,10397
2024-04-15 05:30:00+00:00,1216.46,1217.58,1216.16,1216.48,12413
2024-04-15 05:35:00+00:00,1216.48,1217.41,1215.44,1217.21,24234
2024-04-15 05:40:00+00:00,1217.21,1218.08,1216.59,1217.2,21202
2024-04-15 05:45:00+00:00,1217.1,1218.12,1214.85,1216.65,11513
2024-04-15 05:50:00+00:00,1216.65,1219.19,1216.09,1216.2,12847
2024-04-15 05:55:00+00:00,1216.2,1216.41,1211.61,1215.66,14367
2024-04-15 06:00:00+00:00,1215.66,1217.8,1215.1,1217.3,9128
