Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,4003.59,4025.21,3998.41,4019.28,0
2024-04-15 03:50:00+00:00,4019.28,4047.6,4012.91,4046.11,0
2024-04-15 03:55:00+00:00,4046.11,4067.64,4039.68,4063.92,0
2024-04-15 04:00:00+00:00,4063.92,4065.09,4040.1,4047.33,0
2024-04-15 04:05:00+00:00,4047.33,4049.0,4017.25,4019.34,0
2024-04-15 04:10:00+00:00,4019.34,4019.91,3973.73,3980.76,0
2024-04-15 04:15:00+00:00,3980.76,4002.11,3977.27,3992.56,0
2024-04-15 04:20:00+00:00,3992.56,3996.26,3973.15,3975.61,0
2024-04-15 04:25:00+00:00,3975.61,4000.62,3975.16,3997.43,0
2024-04-15 04:30:00+00:00,3997.43,4017.48,3991.65,4017.03,0
2024-04-15 04:35:00+00:00,4017.03,4035.14,4016.99,4034.11,0
2024-04-15 04:40:00+00:00,4034.11,4038.46,4028.03,4033.95,0
2024-04-15 04:45:00+00:00,4032.84,4034.43,4011.18,4014.9,34992
2024-04-15 04:50:00+00:00,4014.9,4014.91,3989.15,3989.82,67072
2024-04-15 04:55:00+00:00,3989.82,3990.26,3971.83,3972.59,61093
2024-04-15 05:00:00+00:00,3972.59,3986.01,3969.32,3985.2,48420
2024-04-15 05:05:00+00:00,3985.2,4004.95,3977.85,4003.8,36930
2024-04-15 05:10:00+00:00,4003.8,4019.07,4002.91,4016.82,30609
2024-04-15 05:15:00+00:00,4016.82,4041.2,4015.35,4037.07,78960
2024-04-15 05:20:00+00:00,4037.07,4042.13,4011.93,4019.21,66642
2024-04-15 05:25:00+00:00,4019.21,4027.39,4008.27,4009.19,81253
2024-04-15 05:30:00+00:00,4009.19,4011.64,3989.25,3993.41,83132
2024-04-15 05:35:00+00:00,3993.41,3997.57,3977.95,3981.16,82559
2024-04-15 05:40:00+00:00,3981.16,3981.91,3976.86,3981.35,81686
2024-04-15 05:45:00+00:00,3982.45,3986.89,3976.75,3980.1,26040
2024-04-15 05:50:00+00:00,3980.1,3982.81,3973.55,3976.99,25513
2024-04-15 05:55:00+00:00,3976.99,3978.65,3971.2,3975.27,15059
2024-04-15 06:00:00+00:00,3975.27,3980.68,3971.51,3978.62,27403
2024-04-15 06:05:00+00:00,3978.62,3988.48,3977.57,3984.43,19120
2024-04-15 06:10:00+00:00,3984.43,3989.74,3971.71,3987.88,17492
2024-04-15 06:15:00+00:00,3987.88,4003.31,3987.05,3993.75,14892
2024-04-15 06:20:00+00:00,3993.75,3998.26,3988.85,3991.28,19269
2024-04-15 06:25:00+00:00,3991.28,3994.45,3987.9,3990.08,13293
2024-04-15 06:30:00+00:00,3990.08,3998.58,3986.1,3987.93,19299
2024-04-15 06:35:00+00:00,3987.93,3988.34,3979.71,3986.29,27062
2024-04-15 06:40:00+00:00,3986.29,3992.32,3982.31,3986.5,23457
2024-04-15 06:45:00+00:00,3986.35,3991.58,3977.22,3979.03,28443
2024-04-15 06:50:00+00:00,3979.03,3980.77,3966.53,3967.68,28114
2024-04-15 06:55:00+00:00,3967.68,3971.27,3954.94,3958.98,23742
2024-04-15 07:00:00+00:00,3958.98,3969.53,3955.99,3964.59,12452
2024-04-15 07:05:00+00:00,3964.59,3976.96,3956.99,3972.74,25661
