Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,3561.05,3575.05,3556.83,3568.55,0
2024-04-15 03:50:00+00:00,3568.55,3580.46,3566.36,3579.16,0
2024-04-15 03:55:00+00:00,3579.16,3588.79,3576.26,3586.87,0
2024-04-15 04:00:00+00:00,3586.87,3590.9,3576.97,3578.88,0
2024-04-15 04:05:00+00:00,3578.88,3579.23,3563.31,3568.21,0
2024-04-15 04:10:00+00:00,3568.21,3571.66,3545.73,3551.43,0
2024-04-15 04:15:00+00:00,3551.43,3557.76,3544.24,3556.25,0
2024-04-15 04:20:00+00:00,3556.25,3559.06,3547.54,3549.15,0
2024-04-15 04:25:00+00:00,3549.15,3565.93,3545.51,3559.87,0
2024-04-15 04:30:00+00:00,3559.87,3568.0,3559.7,3567.22,0
2024-04-15 04:35:00+00:00,3567.22,3580.2,3564.61,3575.09,0
2024-04-15 04:40:00+00:00,3575.09,3584.2,3574.28,3574.68,0
2024-04-15 04:45:00+00:00,3574.57,3583.09,3571.56,3581.49,4790
2024-04-15 04:50:00+00:00,3581.49,3601.42,3578.06,3592.09,10081
2024-04-15 04:55:00+00:00,3592.09,3605.86,3590.02,3599.47,9289
2024-04-15 05:00:00+00:00,3599.47,3603.11,3591.68,3593.61,8030
2024-04-15 05:05:00+00:00,3593.61,3595.54,3580.7,3583.82,4182
2024-04-15 05:10:00+00:00,3583.82,3584.05,3567.78,3571.65,5878
2024-04-15 05:15:00+00:00,3571.65,3576.46,3571.59,3576.3,10009
2024-04-15 05:20:00+00:00,3576.3,3579.49,3567.96,3569.78,5866
2024-04-15 05:25:00+00:00,3569.78,3582.07,3568.39,3578.94,5054
2024-04-15 05:30:00+00:00,3578.94,3587.97,3576.32,3585.65,3853
2024-04-15 05:35:00+00:00,3585.65,3595.99,3584.79,3592.65,9558
2024-04-15 05:40:00+00:00,3592.65,3595.55,3586.29,3592.23,5405
2024-04-15 05:45:00+00:00,3592.19,3593.67,3586.8,3589.5,3229
2024-04-15 05:50:00+00:00,3589.5,3590.16,3585.57,3585.86,3489
2024-04-15 05:55:00+00:00,3585.86,3587.08,3577.56,3583.14,1880
2024-04-15 06:00:00+00:00,3583.14,3588.74,3582.54,3585.29,3128
2024-04-15 06:05:00+00:00,3585.29,3589.25,3583.91,3589.11,3882
2024-04-15 06:10:00+00:00,3589.11,3597.04,3586.08,3591.73,2978
2024-04-15 06:15:00+00:00,3591.73,3596.07,3583.49,3594.94,1883
2024-04-15 06:20:00+00:00,3594.94,3597.18,3589.87,3593.62,1733
2024-04-15 06:25:00+00:00,3593.62,3602.25,3591.59,3592.72,3155
2024-04-15 06:30:00+00:00,3592.72,3595.15,3590.35,3591.41,3986
2024-04-15 06:35:00+00:00,3591.41,3592.11,3586.47,3590.5,4326
2024-04-15 06:40:00+00:00,3590.5,3596.47,3587.97,3590.45,1777
2024-04-15 06:45:00+00:00,3591.14,3593.69,3577.95,3582.68,5463
2024-04-15 06:50:00+00:00,3582.68,3584.06,3571.89,3572.7,2607
2024-04-15 06:55:00+00:00,3572.7,3577.47,3561.78,3565.68,5463
2024-04-15 07:00:00+00:00,3565.68,3573.62,3561.69,3570.96,4965
2024-04-15 07:05:00+00:00,3570.96,3581.91,3568.49,3579.65,3687
2024-04-15 07:10:00+00:00,3579.65,3588.06,3579.53,3585.87,6408
2024-04-15 07:15:00+00:00,3585.87,3595.62,3581.11,3594.43,4837
2024-04-15 07:20:00+00:00,3594.43,3600.65,3586.3,3588.58,6631
2024-04-15 07:25:00+00:00,3588.58,3589.05,3576.86,3583.31,2856
2024-04-15 07:30:00+00:00,3583.31,3585.39,3566.4,3577.13,2963
2024-04-15 07:35:00+00:00,3577.13,3583.45,3572.17,3572.53,6712
2024-04-15 07:40:00+00:00,3572.53,3577.54,3572.13,3572.55,2384
2024-04-15 07:45:00+00:00,3572.34,3574.2,3565.61,3568.07,6659
2024-04-15 07:50:00+00:00,3568.07,3569.13,3561.61,3562.5,5876
2024-04-15 07:55:00+00:00,3562.5,3562.75,3551.92,3557.54,3866
2024-04-15 08:00:00+00:00,3557.54,3564.2,3553.5,3561.35,4926
2024-04-15 08:05:00+00:00,3561.35,3568.05,3559.13,3566.66,8681
2024-04-15 08:10:00+00:00,3566.66,3572.33,3565.75,3570.16,8830
2024-04-15 08:15:00+00:00,3570.16,3580.19,3569.37,3575.31,7935
2024-04-15 08:20:00+00:00,3575.31,3581.21,3565.21,3571.59,6165
2024-04-15 08:25:00+00:00,3571.59,3573.48,3565.15,3568.63,8562
2024-04-15 08:30:00+00:00,3568.63,3570.23,3559.56,3564.67,8365
2024-04-15 08:35:00+00:00,3564.67,3565.32,3553.65,3562.03,7385
2024-04-15 08:40:00+00:00,3562.03,3563.54,3560.37,3562.2,9765
2024-04-15 08:45:00+00:00,3561.91,3563.1,3551.51,3553.2,10949
2024-04-15 08:50:00+00:00,3553.2,3553.86,3540.16,3541.26,12602
2024-04-15 08:55:00+00:00,3541.26,3544.48,3527.11,3532.01,12807
2024-04-15 09:00:00+00:00,3532.01,3540.44,3531.39,3538.48,16255
2024-04-15 09:05:00+00:00,3538.48,3551.22,3537.19,3548.31,13488
2024-04-15 09:10:00+00:00,3548.31,3556.18,3544.0,3554.96,24724
2024-04-15 09:15:00+00:00,3554.96,3568.73,3553.62,3563.67,24330
2024-04-15 09:20:00+00:00,3563.67,3563.89,3555.15,3556.67,17172
2024-04-15 09:25:00+00:00,3556.67,3560.83,3543.38,3551.6,16712
2024-04-15 09:30:00+00:00,3551.6,3554.68,3543.0,3544.4,21784
2024-04-15 09:35:00+00:00,3544.4,3544.54,3533.09,3539.47,18736
2024-04-15 09:40:00+00:00,3539.47,3541.24,3538.85,3539.0,15890
2024-04-15 09:45:00+00:00,3539.0,3540.6,3537.54,3539.98,6743
2024-04-15 09:50:00+00:00,3539.98,3544.8,3535.98,3541.49,4970
2024-04-15 09:55:00+00:00,3541.49,3548.69,3536.85,3542.6,3755
2024-04-15 10:00:00+00:00,3542.6,3546.22,3539.42,3540.59,2740
2024-04-15 10:05:00+00:00,3540.59,3541.84,3535.66,3537.56,6149
2024-04-15 10:10:00+00:00,3537.56,3541.43,3531.92,3532.81,3679
2024-04-15 10:15:00+00:00,3532.81,3537.33,3528.97,3533.28,3222
2024-04-15 10:20:00+00:00,3533.28,3542.59,3530.23,3532.54,4336
2024-04-15 10:25:00+00:00,3532.54,3539.62,3531.32,3533.43,6339
2024-04-15 10:30:00+00:00,3533.43,3535.39,3530.33,3534.18,4483
2024-04-15 10:35:00+00:00,3534.18,3538.07,3531.69,3535.11,3666
2024-04-15 10:40:00+00:00,3535.11,3535.59,3534.63,3535.0,7150
2024-04-16 03:45:00+00:00,3510.58,3514.29,3493.67,3497.76,0
2024-04-16 03:50:00+00:00,3497.76,3498.94,3479.34,3481.65,0
2024-04-16 03:55:00+00:00,3481.65,3483.24,3466.51,3469.85,0
2024-04-16 04:00:00+00:00,3469.85,3478.44,3468.5,3478.03,0
2024-04-16 04:05:00+00:00,3478.03,3491.29,3472.36,3489.5,0
2024-04-16 04:10:00+00:00,3489.5,3498.81,3482.78,3498.14,0
2024-04-16 04:15:00+00:00,3498.14,3514.73,3497.37,3510.25,0
2024-04-16 04:20:00+00:00,3510.25,3512.1,3500.42,3501.33,0
2024-04-16 04:25:00+00:00,3501.33,3501.93,3491.31,3494.91,0
2024-04-16 04:30:00+00:00,3494.91,3497.95,3482.13,3486.91,0
2024-04-16 04:35:00+00:00,3486.91,3490.68,3478.66,3481.43,0
2024-04-16 04:40:00+00:00,3481.43,3483.8,3480.12,3480.98,0
2024-04-16 04:45:00+00:00,3481.25,3485.04,3474.37,3483.41,14459
2024-04-16 04:50:00+00:00,3483.41,3493.32,3482.8,3487.44,9307
2024-04-16 04:55:00+00:00,3487.44,3493.9,3486.59,3490.11,7602
2024-04-16 05:00:00+00:00,3490.11,3494.77,3485.9,3486.42,9331
2024-04-16 05:05:00+00:00,3486.42,3490.53,3479.1,3480.65,11791
2024-04-16 05:10:00+00:00,3480.65,3485.81,3470.95,3471.95,12538
2024-04-16 05:15:00+00:00,3471.95,3476.42,3470.3,3473.94,7273
2024-04-16 05:20:00+00:00,3473.94,3482.34,3469.01,3471.56,5758
2024-04-16 05:25:00+00:00,3471.56,3477.44,3469.22,3474.5,9759
2024-04-16 05:30:00+00:00,3474.5,3480.01,3468.92,3476.86,13313
2024-04-16 05:35:00+00:00,3476.86,3480.22,3475.47,3478.79,13469
2024-04-16 05:40:00+00:00,3478.79,3480.71,3474.89,3479.12,12327
2024-04-16 05:45:00+00:00,3479.11,3481.8,3475.32,3480.56,8642
2024-04-16 05:50:00+00:00,3480.56,3485.79,3477.97,3482.55,4656
2024-04-16 05:55:00+00:00,3482.55,3486.16,3480.62,3484.0,6798
2024-04-16 06:00:00+00:00,3484.0,3485.12,3476.96,3482.22,7462
2024-04-16 06:05:00+00:00,3482.22,3486.02,3478.11,3479.52,3358
2024-04-16 06:10:00+00:00,3479.52,3481.11,3474.96,3475.07,7347
2024-04-16 06:15:00+00:00,3475.07,3479.11,3473.53,3475.5,6601
2024-04-16 06:20:00+00:00,3475.5,3478.09,3472.92,3475.18,3603
2024-04-16 06:25:00+00:00,3475.18,3478.93,3474.86,3475.69,7487
2024-04-16 06:30:00+00:00,3475.69,3477.6,3471.07,3476.26,6154
2024-04-16 06:35:00+00:00,3476.26,3481.49,3471.5,3476.72,7894
