Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,427.54,428.34,426.18,426.22,0
2024-04-15 03:50:00+00:00,426.22,426.48,423.82,424.39,0
2024-04-15 03:55:00+00:00,424.39,424.75,422.6,422.99,0
2024-04-15 04:00:00+00:00,422.99,424.33,422.99,424.11,0
2024-04-15 04:05:00+00:00,424.11,426.11,423.85,425.83,0
2024-04-15 04:10:00+00:00,425.83,427.02,425.67,426.96,0
2024-04-15 04:15:00+00:00,426.96,428.98,426.73,428.64,0
2024-04-15 04:20:00+00:00,428.64,429.02,427.47,427.74,0
2024-04-15 04:25:00+00:00,427.74,428.01,426.93,427.1,0
2024-04-15 04:30:00+00:00,427.1,427.25,425.74,426.12,0
2024-04-15 04:35:00+00:00,426.12,426.36,425.45,425.54,0
2024-04-15 04:40:00+00:00,425.54,425.71,425.41,425.55,0
2024-04-15 04:45:00+00:00,425.51,425.75,425.12,425.32,39616
2024-04-15 04:50:00+00:00,425.32,425.54,424.73,425.02,75300
2024-04-15 04:55:00+00:00,425.02,425.22,424.54,424.78,105464
2024-04-15 05:00:00+00:00,424.78,425.3,424.55,425.16,97660
2024-04-15 05:05:00+00:00,425.16,425.87,425.16,425.77,76849
2024-04-15 05:10:00+00:00,425.77,426.89,425.76,426.18,38268
2024-04-15 05:15:00+00:00,426.18,427.23,425.92,426.73,61536
2024-04-15 05:20:00+00:00,426.73,426.96,426.33,426.64,108377
2024-04-15 05:25:00+00:00,426.64,426.8,425.99,426.54,59456
2024-04-15 05:30:00+00:00,426.54,426.8,426.0,426.43,102148
2024-04-15 05:35:00+00:00,426.43,427.06,425.52,426.33,58653
2024-04-15 05:40:00+00:00,426.33,426.41,426.27,426.35,47090
2024-04-15 05:45:00+00:00,426.24,426.77,425.95,426.09,54757
2024-04-15 05:50:00+00:00,426.09,426.76,425.66,425.9,93719
2024-04-15 05:55:00+00:00,425.9,425.96,425.26,425.74,44899
2024-04-15 06:00:00+00:00,425.74,426.38,425.47,426.08,71866
2024-04-15 06:05:00+00:00,426.08,426.6,425.57,426.57,46977
2024-04-15 06:10:00+00:00,426.57,427.27,426.42,426.9,46706
2024-04-15 06:15:00+00:00,426.9,428.0,426.1,427.4,64291
2024-04-15 06:20:00+00:00,427.4,427.68,426.88,427.41,77130
