Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,751.02,751.47,750.11,750.6,0
2024-04-15 03:50:00+00:00,750.6,751.1,749.72,749.97,0
2024-04-15 03:55:00+00:00,749.97,750.8,749.15,749.58,0
2024-04-15 04:00:00+00:00,749.58,750.61,748.59,750.4,0
2024-04-15 04:05:00+00:00,750.4,751.63,749.36,751.58,0
2024-04-15 04:10:00+00:00,751.58,753.09,751.43,752.39,0
2024-04-15 04:15:00+00:00,752.39,754.48,752.3,753.56,0
2024-04-15 04:20:00+00:00,753.56,753.77,752.66,753.39,0
2024-04-15 04:25:00+00:00,753.39,754.2,753.08,753.3,0
2024-04-15 04:30:00+00:00,753.3,753.33,751.88,753.25,0
2024-04-15 04:35:00+00:00,753.25,754.27,751.76,753.12,0
2024-04-15 04:40:00+00:00,753.12,753.15,751.8,753.1,0
2024-04-15 04:45:00+00:00,753.08,753.98,752.3,753.69,112753
2024-04-15 04:50:00+00:00,753.69,755.39,753.43,754.39,152020
2024-04-15 04:55:00+00:00,754.39,755.56,754.08,754.94,149051
2024-04-15 05:00:00+00:00,754.94,755.64,753.8,754.45,116005
2024-04-15 05:05:00+00:00,754.45,754.61,753.62,753.74,141054
2024-04-15 05:10:00+00:00,753.74,754.75,752.44,752.68,55179
2024-04-15 05:15:00+00:00,752.68,752.84,751.81,752.81,127285
2024-04-15 05:20:00+00:00,752.81,752.98,751.83,752.55,84297
2024-04-15 05:25:00+00:00,752.55,754.73,752.1,752.86,135287
2024-04-15 05:30:00+00:00,752.86,753.48,752.55,753.17,101873
2024-04-15 05:35:00+00:00,753.17,754.19,753.08,753.48,62355
2024-04-15 05:40:00+00:00,753.48,754.39,752.99,753.42,94425
2024-04-15 05:45:00+00:00,753.34,754.31,752.52,753.09,45727
2024-04-15 05:50:00+00:00,753.09,754.01,752.07,752.75,82493
2024-04-15 05:55:00+00:00,752.75,753.24,751.99,752.49,105783
2024-04-15 06:00:00+00:00,752.49,752.98,751.84,752.94,72108
2024-04-15 06:05:00+00:00,752.94,753.96,752.84,753.61,94852
2024-04-15 06:10:00+00:00,753.61,754.68,753.21,754.19,108765
2024-04-15 06:15:00+00:00,754.19,755.06,753.09,754.87,92244
2024-04-15 06:20:00+00:00,754.87,754.94,752.81,754.66,83491
2024-04-15 06:25:00+00:00,754.66,755.13,754.12,754.54,103936
2024-04-15 06:30:00+00:00,754.54,755.9,754.28,754.38,54962
2024-04-15 06:35:00+00:00,754.38,754.94,753.75,754.25,115479
2024-04-15 06:40:00+00:00,754.25,754.84,754.19,754.25,83446
2024-04-15 06:45:00+00:00,754.1,755.35,753.5,754.25,93642
2024-04-15 06:50:00+00:00,754.25,754.93,753.94,754.29,78961
2024-04-15 06:55:00+00:00,754.29,754.64,753.38,754.44,77084
2024-04-15 07:00:00+00:00,754.44,755.46,752.79,753.57,95795
2024-04-15 07:05:00+00:00,753.57,753.66,752.04,752.35,44801
2024-04-15 07:10:00+00:00,752.35,752.45,749.64,750.23,40102
2024-04-15 07:15:00+00:00,750.23,750.94,750.12,750.24,44432
2024-04-15 07:20:00+00:00,750.24,750.65,749.84,750.25,42057
2024-04-15 07:25:00+00:00,750.25,750.99,749.4,750.32,43578
2024-04-15 07:30:00+00:00,750.32,751.44,748.8,750.28,61967
2024-04-15 07:35:00+00:00,750.28,750.73,750.25,750.26,53447
2024-04-15 07:40:00+00:00,750.26,751.74,749.59,750.28,48089
2024-04-15 07:45:00+00:00,750.54,751.04,749.68,749.97,107647
2024-04-15 07:50:00+00:00,749.97,750.9,749.18,749.28,93419
2024-04-15 07:55:00+00:00,749.28,750.35,747.8,748.81,114185
2024-04-15 08:00:00+00:00,748.81,749.34,748.64,749.27,84998
2024-04-15 08:05:00+00:00,749.27,750.36,749.09,749.9,68984
2024-04-15 08:10:00+00:00,749.9,750.52,749.16,750.38,130171
2024-04-15 08:15:00+00:00,750.38,751.21,750.1,751.06,53149
2024-04-15 08:20:00+00:00,751.06,751.98,750.23,750.85,87343
2024-04-15 08:25:00+00:00,750.85,750.86,750.53,750.65,98704
2024-04-15 08:30:00+00:00,750.65,750.65,749.8,750.37,46475
2024-04-15 08:35:00+00:00,750.37,750.72,749.33,750.2,66181
2024-04-15 08:40:00+00:00,750.2,751.21,749.45,750.22,74502
2024-04-15 08:45:00+00:00,750.23,750.34,748.34,749.19,297712
2024-04-15 08:50:00+00:00,749.19,749.4,747.22,747.79,161473
2024-04-15 08:55:00+00:00,747.79,747.8,745.83,746.81,159001
2024-04-15 09:00:00+00:00,746.81,747.63,746.05,747.52,153255
2024-04-15 09:05:00+00:00,747.52,749.87,746.85,748.53,289107
2024-04-15 09:10:00+00:00,748.53,750.03,747.97,749.13,251739
2024-04-15 09:15:00+00:00,749.13,750.31,749.07,750.25,176574
2024-04-15 09:20:00+00:00,750.25,751.09,748.43,749.53,143927
2024-04-15 09:25:00+00:00,749.53,750.1,748.93,748.99,263010
2024-04-15 09:30:00+00:00,748.99,749.36,747.5,748.25,152946
2024-04-15 09:35:00+00:00,748.25,748.73,747.47,747.73,162836
2024-04-15 09:40:00+00:00,747.73,748.25,746.99,747.72,115001
2024-04-15 09:45:00+00:00,747.73,749.05,747.15,747.21,66133
2024-04-15 09:50:00+00:00,747.21,747.25,746.6,746.62,84799
