Datetime,Open,High,Low,Close,Volume
2024-04-15 03:45:00+00:00,1066.88,1068.0,1062.15,1064.32,0
2024-04-15 03:50:00+00:00,1064.32,1064.51,1060.12,1060.55,0
2024-04-15 03:55:00+00:00,1060.55,1062.2,1057.53,1057.97,0
2024-04-15 04:00:00+00:00,1057.97,1060.9,1057.65,1060.05,0
2024-04-15 04:05:00+00:00,1060.05,1063.72,1059.48,1063.36,0
2024-04-15 04:10:00+00:00,1063.36,1065.9,1061.0,1065.52,0
2024-04-15 04:15:00+00:00,1065.52,1070.77,1064.09,1069.0,0
2024-04-15 04:20:00+00:00,1069.0,1069.13,1065.3,1066.44,0
2024-04-15 04:25:00+00:00,1066.44,1067.14,1064.35,1064.93,0
2024-04-15 04:30:00+00:00,1064.93,1065.06,1061.68,1062.41,0
2024-04-15 04:35:00+00:00,1062.41,1062.7,1060.43,1060.66,0
2024-04-15 04:40:00+00:00,1060.66,1061.47,1060.1,1060.7,0
2024-04-15 04:45:00+00:00,1060.72,1062.72,1060.43,1062.04,60444
2024-04-15 04:50:00+00:00,1062.04,1063.84,1061.5,1063.71,74043
2024-04-15 04:55:00+00:00,1063.71,1065.25,1063.19,1065.03,55132
2024-04-15 05:00:00+00:00,1065.03,1065.62,1063.16,1063.84,94369
2024-04-15 05:05:00+00:00,1063.84,1064.35,1059.66,1062.02,113823
2024-04-15 05:10:00+00:00,1062.02,1062.56,1056.02,1059.33,66841
2024-04-15 05:15:00+00:00,1059.33,1060.49,1058.65,1059.67,63517
2024-04-15 05:20:00+00:00,1059.67,1060.79,1058.45,1059.2,56740
2024-04-15 05:25:00+00:00,1059.2,1061.17,1058.64,1059.93,103356
2024-04-15 05:30:00+00:00,1059.93,1061.25,1058.83,1060.54,42440
2024-04-15 05:35:00+00:00,1060.54,1061.23,1059.92,1061.08,78768
2024-04-15 05:40:00+00:00,1061.08,1062.4,1060.27,1061.1,46065
2024-04-15 05:45:00+00:00,1061.26,1061.99,1060.57,1061.95,59753
2024-04-15 05:50:00+00:00,1061.95,1063.14,1060.87,1062.87,54532
2024-04-15 05:55:00+00:00,1062.87,1064.61,1061.32,1063.5,24603
2024-04-15 06:00:00+00:00,1063.5,1064.27,1062.63,1063.02,31438
2024-04-15 06:05:00+00:00,1063.02,1063.52,1061.72,1062.24,53782
2024-04-15 06:10:00+00:00,1062.24,1063.23,1060.84,1061.06,38919
2024-04-15 06:15:00+00:00,1061.06,1062.04,1060.46,1061.24,34431
2024-04-15 06:20:00+00:00,1061.24,1061.73,1060.7,1061.02,39982
2024-04-15 06:25:00+00:00,1061.02,1061.98,1060.68,1061.27,32369
2024-04-15 06:30:00+00:00,1061.27,1061.63,1060.32,1061.44,30779
2024-04-15 06:35:00+00:00,1061.44,1061.69,1061.1,1061.66,61052
2024-04-15 06:40:00+00:00,1061.66,1062.65,1061.63,1061.65,52692
2024-04-15 06:45:00+00:00,1061.6,1063.76,1060.51,1063.14,26494
2024-04-15 06:50:00+00:00,1063.14,1065.35,1062.36,1065.22,27432
2024-04-15 06:55:00+00:00,1065.22,1066.73,1065.13,1066.73,66220
2024-04-15 07:00:00+00:00,1066.73,1067.84,1065.13,1065.74,37630
2024-04-15 07:05:00+00:00,1065.74,1067.32,1062.24,1064.04,38148
